complex_id,ba_value,ba_measure,ligand_id,protein_id,pdb_id,pdb_lignum,target_chain
davisBC016169,6.251811973,KIKD,davisDC000038,davisPT000290,,###,#
davisBC016170,5.0,KIKD,davisDC000038,davisPT000140,,###,#
davisBC016171,5.0,KIKD,davisDC000038,davisPT000093,,###,#
davisBC016172,6.823908741,KIKD,davisDC000038,davisPT000190,,###,#
davisBC016173,5.0,KIKD,davisDC000038,davisPT000187,,###,#
davisBC016174,5.958607315,KIKD,davisDC000038,davisPT000183,,###,#
davisBC016175,5.0,KIKD,davisDC000038,davisPT000236,,###,#
davisBC016176,5.0,KIKD,davisDC000038,davisPT000050,,###,#
davisBC016177,5.292429824,KIKD,davisDC000038,davisPT000349,,###,#
davisBC016178,6.886056648,KIKD,davisDC000038,davisPT000250,,###,#
davisBC016179,7.356547324,KIKD,davisDC000038,davisPT000288,,###,#
davisBC016180,5.0,KIKD,davisDC000038,davisPT000360,,###,#
davisBC016181,5.886056648,KIKD,davisDC000038,davisPT000315,,###,#
davisBC016182,6.229147988,KIKD,davisDC000038,davisPT000283,,###,#
davisBC016183,6.408935393,KIKD,davisDC000038,davisPT000215,,###,#
davisBC016184,5.0,KIKD,davisDC000038,davisPT000234,,###,#
davisBC016185,5.0,KIKD,davisDC000038,davisPT000104,,###,#
davisBC016186,6.721246399,KIKD,davisDC000038,davisPT000292,,###,#
davisBC016187,5.0,KIKD,davisDC000038,davisPT000319,,###,#
davisBC016188,6.744727495,KIKD,davisDC000038,davisPT000102,,###,#
davisBC016189,5.721246399,KIKD,davisDC000038,davisPT000149,,###,#
davisBC016190,5.0,KIKD,davisDC000038,davisPT000062,,###,#
davisBC016191,5.619788758,KIKD,davisDC000038,davisPT000397,,###,#
davisBC016192,5.0,KIKD,davisDC000038,davisPT000378,,###,#
davisBC016193,5.30980392,KIKD,davisDC000038,davisPT000177,,###,#
davisBC016194,6.013228266,KIKD,davisDC000038,davisPT000054,,###,#
davisBC016195,7.113509275,KIKD,davisDC000038,davisPT000174,,###,#
davisBC016196,5.0,KIKD,davisDC000038,davisPT000423,,###,#
davisBC016197,6.48148606,KIKD,davisDC000038,davisPT000181,,###,#
davisBC016198,5.0,KIKD,davisDC000038,davisPT000235,,###,#
davisBC016199,5.0,KIKD,davisDC000038,davisPT000208,,###,#
davisBC016200,5.0,KIKD,davisDC000038,davisPT000116,,###,#
davisBC016201,5.638272164,KIKD,davisDC000038,davisPT000145,,###,#
davisBC016202,6.443697499,KIKD,davisDC000038,davisPT000230,,###,#
davisBC016203,7.468521083,KIKD,davisDC000038,davisPT000106,,###,#
davisBC016204,5.721246399,KIKD,davisDC000038,davisPT000370,,###,#
davisBC016205,9.167491087,KIKD,davisDC000038,davisPT000031,,###,#
davisBC016206,5.0,KIKD,davisDC000038,davisPT000134,,###,#
davisBC016207,8.214670165,KIKD,davisDC000038,davisPT000108,,###,#
davisBC016208,5.397940009,KIKD,davisDC000038,davisPT000153,,###,#
davisBC016209,6.070581074,KIKD,davisDC000038,davisPT000401,,###,#
davisBC016210,6.337242168,KIKD,davisDC000038,davisPT000398,,###,#
davisBC016211,6.119186408,KIKD,davisDC000038,davisPT000171,,###,#
davisBC016212,5.0,KIKD,davisDC000038,davisPT000144,,###,#
davisBC016213,5.0,KIKD,davisDC000038,davisPT000257,,###,#
davisBC016214,5.0,KIKD,davisDC000038,davisPT000066,,###,#
davisBC016215,5.0,KIKD,davisDC000038,davisPT000035,,###,#
davisBC016216,7.301029996,KIKD,davisDC000038,davisPT000354,,###,#
davisBC016217,6.455931956,KIKD,davisDC000038,davisPT000155,,###,#
davisBC016218,5.0,KIKD,davisDC000038,davisPT000357,,###,#
davisBC016219,5.0,KIKD,davisDC000038,davisPT000417,,###,#
davisBC016220,6.102372909,KIKD,davisDC000038,davisPT000209,,###,#
davisBC016221,6.522878745,KIKD,davisDC000038,davisPT000117,,###,#
davisBC016222,5.0,KIKD,davisDC000038,davisPT000284,,###,#
davisBC016223,6.568636236,KIKD,davisDC000038,davisPT000202,,###,#
davisBC016224,6.795880017,KIKD,davisDC000038,davisPT000351,,###,#
davisBC016225,5.0,KIKD,davisDC000038,davisPT000406,,###,#
davisBC016226,5.0,KIKD,davisDC000038,davisPT000022,,###,#
davisBC016227,6.397940009,KIKD,davisDC000038,davisPT000413,,###,#
davisBC016228,5.585026652,KIKD,davisDC000038,davisPT000405,,###,#
davisBC016229,5.0,KIKD,davisDC000038,davisPT000372,,###,#
davisBC016230,8.086186148,KIKD,davisDC000038,davisPT000373,,###,#
davisBC016231,5.0,KIKD,davisDC000038,davisPT000175,,###,#
davisBC016232,5.920818754,KIKD,davisDC000038,davisPT000321,,###,#
davisBC016233,5.0,KIKD,davisDC000038,davisPT000189,,###,#
davisBC016234,5.0,KIKD,davisDC000038,davisPT000340,,###,#
davisBC016235,8.443697499,KIKD,davisDC000038,davisPT000387,,###,#
davisBC016236,6.585026652,KIKD,davisDC000038,davisPT000172,,###,#
davisBC016237,5.244125144,KIKD,davisDC000038,davisPT000366,,###,#
davisBC016238,5.638272164,KIKD,davisDC000038,davisPT000355,,###,#
davisBC016239,8.431798276,KIKD,davisDC000038,davisPT000096,,###,#
davisBC016240,5.0,KIKD,davisDC000038,davisPT000303,,###,#
davisBC016241,6.236572006,KIKD,davisDC000038,davisPT000348,,###,#
davisBC016242,6.397940009,KIKD,davisDC000038,davisPT000249,,###,#
davisBC016243,5.0,KIKD,davisDC000038,davisPT000056,,###,#
davisBC016244,5.602059991,KIKD,davisDC000038,davisPT000158,,###,#
davisBC016245,5.795880017,KIKD,davisDC000038,davisPT000424,,###,#
davisBC016246,7.397940009,KIKD,davisDC000038,davisPT000061,,###,#
davisBC016247,6.26760624,KIKD,davisDC000038,davisPT000204,,###,#
davisBC016248,5.0,KIKD,davisDC000038,davisPT000098,,###,#
davisBC016249,5.0,KIKD,davisDC000038,davisPT000129,,###,#
davisBC016250,6.585026652,KIKD,davisDC000038,davisPT000302,,###,#
davisBC016251,6.180456064,KIKD,davisDC000038,davisPT000121,,###,#
davisBC016252,5.0,KIKD,davisDC000038,davisPT000389,,###,#
davisBC016253,6.494850022,KIKD,davisDC000038,davisPT000055,,###,#
davisBC016254,6.744727495,KIKD,davisDC000038,davisPT000386,,###,#
davisBC016255,5.0,KIKD,davisDC000038,davisPT000261,,###,#
davisBC016256,7.619788758,KIKD,davisDC000038,davisPT000210,,###,#
davisBC016257,5.0,KIKD,davisDC000038,davisPT000094,,###,#
davisBC016258,5.0,KIKD,davisDC000038,davisPT000297,,###,#
davisBC016259,8.327902142,KIKD,davisDC000038,davisPT000296,,###,#
davisBC016260,5.585026652,KIKD,davisDC000038,davisPT000337,,###,#
davisBC016261,5.27572413,KIKD,davisDC000038,davisPT000323,,###,#
davisBC016262,9.26760624,KIKD,davisDC000038,davisPT000109,,###,#
davisBC016263,5.0,KIKD,davisDC000038,davisPT000339,,###,#
davisBC016264,6.301029996,KIKD,davisDC000038,davisPT000123,,###,#
davisBC016265,6.795880017,KIKD,davisDC000038,davisPT000227,,###,#
davisBC016266,8.200659451,KIKD,davisDC000038,davisPT000193,,###,#
davisBC016267,6.327902142,KIKD,davisDC000038,davisPT000214,,###,#
davisBC016268,8.744727495,KIKD,davisDC000038,davisPT000109,,###,#
davisBC016269,7.568636236,KIKD,davisDC000038,davisPT000148,,###,#
davisBC016270,6.585026652,KIKD,davisDC000038,davisPT000100,,###,#
davisBC016271,5.0,KIKD,davisDC000038,davisPT000245,,###,#
davisBC016272,6.301029996,KIKD,davisDC000038,davisPT000052,,###,#
davisBC016273,6.004364805,KIKD,davisDC000038,davisPT000135,,###,#
davisBC016274,5.366531544,KIKD,davisDC000038,davisPT000201,,###,#
davisBC016275,7.080921908,KIKD,davisDC000038,davisPT000380,,###,#
davisBC016276,5.0,KIKD,davisDC000038,davisPT000244,,###,#
davisBC016277,6.522878745,KIKD,davisDC000038,davisPT000231,,###,#
davisBC016278,5.0,KIKD,davisDC000038,davisPT000164,,###,#
davisBC016279,5.853871964,KIKD,davisDC000038,davisPT000279,,###,#
davisBC016280,8.958607315,KIKD,davisDC000038,davisPT000075,,###,#
davisBC016281,5.721246399,KIKD,davisDC000038,davisPT000105,,###,#
davisBC016282,9.537602002,KIKD,davisDC000038,davisPT000064,,###,#
davisBC016283,5.0,KIKD,davisDC000038,davisPT000256,,###,#
davisBC016284,5.920818754,KIKD,davisDC000038,davisPT000068,,###,#
davisBC016285,5.0,KIKD,davisDC000038,davisPT000334,,###,#
davisBC016286,6.356547324,KIKD,davisDC000038,davisPT000095,,###,#
davisBC016287,7.619788758,KIKD,davisDC000038,davisPT000344,,###,#
davisBC016288,5.0,KIKD,davisDC000038,davisPT000114,,###,#
davisBC016289,6.823908741,KIKD,davisDC000038,davisPT000002,,###,#
davisBC016290,5.0,KIKD,davisDC000038,davisPT000060,,###,#
davisBC016291,6.036212173,KIKD,davisDC000038,davisPT000086,,###,#
davisBC016292,6.420216403,KIKD,davisDC000038,davisPT000291,,###,#
davisBC016293,5.0,KIKD,davisDC000038,davisPT000110,,###,#
davisBC016294,5.0,KIKD,davisDC000038,davisPT000040,,###,#
davisBC016295,6.031517051,KIKD,davisDC000038,davisPT000350,,###,#
davisBC016296,5.769551079,KIKD,davisDC000038,davisPT000281,,###,#
davisBC016297,5.823908741,KIKD,davisDC000038,davisPT000282,,###,#
davisBC016298,5.0,KIKD,davisDC000038,davisPT000407,,###,#
davisBC016299,5.0,KIKD,davisDC000038,davisPT000414,,###,#
davisBC016300,5.0,KIKD,davisDC000038,davisPT000320,,###,#
davisBC016301,5.148741651,KIKD,davisDC000038,davisPT000309,,###,#
davisBC016302,5.0,KIKD,davisDC000038,davisPT000251,,###,#
davisBC016303,5.508638306,KIKD,davisDC000038,davisPT000092,,###,#
davisBC016304,7.080921908,KIKD,davisDC000038,davisPT000192,,###,#
davisBC016305,7.086186148,KIKD,davisDC000038,davisPT000020,,###,#
davisBC016306,5.0,KIKD,davisDC000038,davisPT000150,,###,#
davisBC016307,5.0,KIKD,davisDC000038,davisPT000298,,###,#
davisBC016308,5.0,KIKD,davisDC000038,davisPT000385,,###,#
davisBC016309,5.48148606,KIKD,davisDC000038,davisPT000203,,###,#
davisBC016310,5.0,KIKD,davisDC000038,davisPT000169,,###,#
davisBC016311,5.0,KIKD,davisDC000038,davisPT000015,,###,#
davisBC016312,6.721246399,KIKD,davisDC000038,davisPT000097,,###,#
davisBC016313,6.602059991,KIKD,davisDC000038,davisPT000128,,###,#
davisBC016314,5.0,KIKD,davisDC000038,davisPT000186,,###,#
davisBC016315,5.0,KIKD,davisDC000038,davisPT000005,,###,#
davisBC016316,9.251811973,KIKD,davisDC000038,davisPT000364,,###,#
davisBC016317,5.0,KIKD,davisDC000038,davisPT000310,,###,#
davisBC016318,5.0,KIKD,davisDC000038,davisPT000017,,###,#
davisBC016319,5.292429824,KIKD,davisDC000038,davisPT000171,,###,#
davisBC016320,6.207608311,KIKD,davisDC000038,davisPT000266,,###,#
davisBC016321,8.26760624,KIKD,davisDC000038,davisPT000219,,###,#
davisBC016322,5.920818754,KIKD,davisDC000038,davisPT000057,,###,#
davisBC016323,5.0,KIKD,davisDC000038,davisPT000159,,###,#
davisBC016324,6.207608311,KIKD,davisDC000038,davisPT000086,,###,#
davisBC016325,5.0,KIKD,davisDC000038,davisPT000154,,###,#
davisBC016326,6.013228266,KIKD,davisDC000038,davisPT000188,,###,#
davisBC016327,5.0,KIKD,davisDC000038,davisPT000176,,###,#
davisBC016328,6.091514981,KIKD,davisDC000038,davisPT000156,,###,#
davisBC016329,5.0,KIKD,davisDC000038,davisPT000268,,###,#
davisBC016330,6.318758763,KIKD,davisDC000038,davisPT000368,,###,#
davisBC016331,5.0,KIKD,davisDC000038,davisPT000080,,###,#
davisBC016332,5.207608311,KIKD,davisDC000038,davisPT000376,,###,#
davisBC016333,6.823908741,KIKD,davisDC000038,davisPT000125,,###,#
davisBC016334,6.602059991,KIKD,davisDC000038,davisPT000039,,###,#
davisBC016335,5.017728767,KIKD,davisDC000038,davisPT000172,,###,#
davisBC016336,5.958607315,KIKD,davisDC000038,davisPT000240,,###,#
davisBC016337,5.522878745,KIKD,davisDC000038,davisPT000347,,###,#
davisBC016338,5.0,KIKD,davisDC000038,davisPT000045,,###,#
davisBC016339,6.200659451,KIKD,davisDC000038,davisPT000206,,###,#
davisBC016340,5.236572006,KIKD,davisDC000038,davisPT000122,,###,#
davisBC016341,5.0,KIKD,davisDC000038,davisPT000049,,###,#
davisBC016342,6.886056648,KIKD,davisDC000038,davisPT000217,,###,#
davisBC016343,5.0,KIKD,davisDC000038,davisPT000151,,###,#
davisBC016344,5.920818754,KIKD,davisDC000038,davisPT000101,,###,#
davisBC016345,5.0,KIKD,davisDC000038,davisPT000314,,###,#
davisBC016346,5.886056648,KIKD,davisDC000038,davisPT000033,,###,#
davisBC016347,5.0,KIKD,davisDC000038,davisPT000063,,###,#
davisBC016348,5.698970004,KIKD,davisDC000038,davisPT000248,,###,#
davisBC016349,5.0,KIKD,davisDC000038,davisPT000280,,###,#
davisBC016350,7.0,KIKD,davisDC000038,davisPT000180,,###,#
davisBC016351,6.251811973,KIKD,davisDC000038,davisPT000081,,###,#
davisBC016352,6.657577319,KIKD,davisDC000038,davisPT000076,,###,#
davisBC016353,5.769551079,KIKD,davisDC000038,davisPT000006,,###,#
davisBC016354,6.698970004,KIKD,davisDC000038,davisPT000053,,###,#
davisBC016355,5.0,KIKD,davisDC000038,davisPT000367,,###,#
davisBC016356,5.920818754,KIKD,davisDC000038,davisPT000132,,###,#
davisBC016357,6.22184875,KIKD,davisDC000038,davisPT000263,,###,#
davisBC016358,5.0,KIKD,davisDC000038,davisPT000009,,###,#
davisBC016359,6.091514981,KIKD,davisDC000038,davisPT000021,,###,#
davisBC016360,6.677780705,KIKD,davisDC000038,davisPT000010,,###,#
davisBC016361,6.0,KIKD,davisDC000038,davisPT000028,,###,#
davisBC016362,5.552841969,KIKD,davisDC000038,davisPT000326,,###,#
davisBC016363,5.0,KIKD,davisDC000038,davisPT000295,,###,#
davisBC016364,5.443697499,KIKD,davisDC000038,davisPT000400,,###,#
davisBC016365,6.585026652,KIKD,davisDC000038,davisPT000120,,###,#
davisBC016366,5.0,KIKD,davisDC000038,davisPT000051,,###,#
davisBC016367,5.0,KIKD,davisDC000038,davisPT000200,,###,#
davisBC016368,6.337242168,KIKD,davisDC000038,davisPT000276,,###,#
davisBC016369,5.0,KIKD,davisDC000038,davisPT000336,,###,#
davisBC016370,5.795880017,KIKD,davisDC000038,davisPT000034,,###,#
davisBC016371,5.0,KIKD,davisDC000038,davisPT000322,,###,#
davisBC016372,5.0,KIKD,davisDC000038,davisPT000273,,###,#
davisBC016373,5.0,KIKD,davisDC000038,davisPT000305,,###,#
davisBC016374,5.920818754,KIKD,davisDC000038,davisPT000341,,###,#
davisBC016375,5.0,KIKD,davisDC000038,davisPT000325,,###,#
davisBC016376,6.443697499,KIKD,davisDC000038,davisPT000328,,###,#
davisBC016377,6.744727495,KIKD,davisDC000038,davisPT000122,,###,#
davisBC016378,5.0,KIKD,davisDC000038,davisPT000343,,###,#
davisBC016379,5.698970004,KIKD,davisDC000038,davisPT000059,,###,#
davisBC016380,5.657577319,KIKD,davisDC000038,davisPT000090,,###,#
davisBC016381,5.698970004,KIKD,davisDC000038,davisPT000388,,###,#
davisBC016382,5.187086643,KIKD,davisDC000038,davisPT000167,,###,#
davisBC016383,5.920818754,KIKD,davisDC000038,davisPT000329,,###,#
davisBC016384,7.15490196,KIKD,davisDC000038,davisPT000088,,###,#
davisBC016385,5.853871964,KIKD,davisDC000038,davisPT000130,,###,#
davisBC016386,9.537602002,KIKD,davisDC000038,davisPT000211,,###,#
davisBC016387,5.397940009,KIKD,davisDC000038,davisPT000073,,###,#
davisBC016388,6.920818754,KIKD,davisDC000038,davisPT000390,,###,#
davisBC016389,5.013228266,KIKD,davisDC000038,davisPT000318,,###,#
davisBC016390,5.0,KIKD,davisDC000038,davisPT000072,,###,#
davisBC016391,7.180456064,KIKD,davisDC000038,davisPT000197,,###,#
davisBC016392,5.468521083,KIKD,davisDC000038,davisPT000023,,###,#
davisBC016393,6.30980392,KIKD,davisDC000038,davisPT000179,,###,#
davisBC016394,6.468521083,KIKD,davisDC000038,davisPT000111,,###,#
davisBC016395,5.431798276,KIKD,davisDC000038,davisPT000019,,###,#
davisBC016396,5.0,KIKD,davisDC000038,davisPT000270,,###,#
davisBC016397,5.0,KIKD,davisDC000038,davisPT000404,,###,#
davisBC016398,5.0,KIKD,davisDC000038,davisPT000267,,###,#
davisBC016399,5.0,KIKD,davisDC000038,davisPT000012,,###,#
davisBC016400,5.0,KIKD,davisDC000038,davisPT000299,,###,#
davisBC016401,5.0,KIKD,davisDC000038,davisPT000300,,###,#
davisBC016402,5.0,KIKD,davisDC000038,davisPT000042,,###,#
davisBC016403,6.013228266,KIKD,davisDC000038,davisPT000160,,###,#
davisBC016404,6.366531544,KIKD,davisDC000038,davisPT000353,,###,#
davisBC016405,5.420216403,KIKD,davisDC000038,davisPT000173,,###,#
davisBC016406,7.744727495,KIKD,davisDC000038,davisPT000221,,###,#
davisBC016407,6.853871964,KIKD,davisDC000038,davisPT000327,,###,#
davisBC016408,5.0,KIKD,davisDC000038,davisPT000418,,###,#
davisBC016409,5.30980392,KIKD,davisDC000038,davisPT000103,,###,#
davisBC016410,5.0,KIKD,davisDC000038,davisPT000259,,###,#
davisBC016411,5.0,KIKD,davisDC000038,davisPT000313,,###,#
davisBC016412,5.431798276,KIKD,davisDC000038,davisPT000223,,###,#
davisBC016413,5.259637311,KIKD,davisDC000038,davisPT000229,,###,#
davisBC016414,6.537602002,KIKD,davisDC000038,davisPT000420,,###,#
davisBC016415,5.0,KIKD,davisDC000038,davisPT000142,,###,#
davisBC016416,5.0,KIKD,davisDC000038,davisPT000312,,###,#
davisBC016417,5.920818754,KIKD,davisDC000038,davisPT000271,,###,#
davisBC016418,6.15490196,KIKD,davisDC000038,davisPT000089,,###,#
davisBC016419,5.0,KIKD,davisDC000038,davisPT000070,,###,#
davisBC016420,6.026872146,KIKD,davisDC000038,davisPT000408,,###,#
davisBC016421,5.958607315,KIKD,davisDC000038,davisPT000037,,###,#
davisBC016422,5.142667504,KIKD,davisDC000038,davisPT000004,,###,#
davisBC016423,7.075720714,KIKD,davisDC000038,davisPT000046,,###,#
davisBC016424,6.119186408,KIKD,davisDC000038,davisPT000014,,###,#
davisBC016425,7.124938737,KIKD,davisDC000038,davisPT000241,,###,#
davisBC016426,5.0,KIKD,davisDC000038,davisPT000358,,###,#
davisBC016427,7.142667504,KIKD,davisDC000038,davisPT000422,,###,#
davisBC016428,6.124938737,KIKD,davisDC000038,davisPT000324,,###,#
davisBC016429,7.853871964,KIKD,davisDC000038,davisPT000007,,###,#
davisBC016430,5.920818754,KIKD,davisDC000038,davisPT000345,,###,#
davisBC016431,5.0,KIKD,davisDC000038,davisPT000218,,###,#
davisBC016432,5.0,KIKD,davisDC000038,davisPT000182,,###,#
davisBC016433,5.0,KIKD,davisDC000038,davisPT000238,,###,#
davisBC016434,5.568636236,KIKD,davisDC000038,davisPT000126,,###,#
davisBC016435,6.251811973,KIKD,davisDC000038,davisPT000410,,###,#
davisBC016436,6.619788758,KIKD,davisDC000038,davisPT000081,,###,#
davisBC016437,5.0,KIKD,davisDC000038,davisPT000025,,###,#
davisBC016438,5.0,KIKD,davisDC000038,davisPT000253,,###,#
davisBC016439,5.823908741,KIKD,davisDC000038,davisPT000391,,###,#
davisBC016440,5.0,KIKD,davisDC000038,davisPT000247,,###,#
davisBC016441,7.356547324,KIKD,davisDC000038,davisPT000118,,###,#
davisBC016442,5.48148606,KIKD,davisDC000038,davisPT000383,,###,#
davisBC016443,6.468521083,KIKD,davisDC000038,davisPT000287,,###,#
davisBC016444,5.0,KIKD,davisDC000038,davisPT000228,,###,#
davisBC016445,6.585026652,KIKD,davisDC000038,davisPT000377,,###,#
davisBC016446,5.494850022,KIKD,davisDC000038,davisPT000264,,###,#
davisBC016447,5.0,KIKD,davisDC000038,davisPT000043,,###,#
davisBC016448,6.443697499,KIKD,davisDC000038,davisPT000178,,###,#
davisBC016449,5.568636236,KIKD,davisDC000038,davisPT000107,,###,#
davisBC016450,5.0,KIKD,davisDC000038,davisPT000379,,###,#
davisBC016451,5.0,KIKD,davisDC000038,davisPT000207,,###,#
davisBC016452,5.585026652,KIKD,davisDC000038,davisPT000067,,###,#
davisBC016453,5.0,KIKD,davisDC000038,davisPT000065,,###,#
davisBC016454,5.0,KIKD,davisDC000038,davisPT000381,,###,#
davisBC016455,5.0,KIKD,davisDC000038,davisPT000412,,###,#
davisBC016456,7.494850022,KIKD,davisDC000038,davisPT000232,,###,#
davisBC016457,5.0,KIKD,davisDC000038,davisPT000001,,###,#
davisBC016458,5.0,KIKD,davisDC000038,davisPT000416,,###,#
davisBC016459,5.37675071,KIKD,davisDC000038,davisPT000233,,###,#
davisBC016460,5.0,KIKD,davisDC000038,davisPT000092,,###,#
davisBC016461,5.958607315,KIKD,davisDC000038,davisPT000330,,###,#
davisBC016462,6.327902142,KIKD,davisDC000038,davisPT000274,,###,#
davisBC016463,5.0,KIKD,davisDC000038,davisPT000084,,###,#
davisBC016464,5.0,KIKD,davisDC000038,davisPT000162,,###,#
davisBC016465,5.0,KIKD,davisDC000038,davisPT000165,,###,#
davisBC016466,5.0,KIKD,davisDC000038,davisPT000393,,###,#
davisBC016467,7.207608311,KIKD,davisDC000038,davisPT000394,,###,#
davisBC016468,7.086186148,KIKD,davisDC000038,davisPT000152,,###,#
davisBC016469,5.823908741,KIKD,davisDC000038,davisPT000395,,###,#
davisBC016470,6.102372909,KIKD,davisDC000038,davisPT000301,,###,#
davisBC016471,5.0,KIKD,davisDC000039,davisPT000265,,###,#
davisBC016472,5.0,KIKD,davisDC000039,davisPT000172,,###,#
davisBC016473,5.552841969,KIKD,davisDC000039,davisPT000103,,###,#
davisBC016474,5.0,KIKD,davisDC000039,davisPT000001,,###,#
davisBC016475,5.0,KIKD,davisDC000039,davisPT000354,,###,#
davisBC016476,5.0,KIKD,davisDC000039,davisPT000363,,###,#
davisBC016477,5.0,KIKD,davisDC000039,davisPT000017,,###,#
davisBC016478,5.0,KIKD,davisDC000039,davisPT000097,,###,#
davisBC016479,9.214670165,KIKD,davisDC000039,davisPT000093,,###,#
davisBC016480,5.0,KIKD,davisDC000039,davisPT000130,,###,#
davisBC016481,5.0,KIKD,davisDC000039,davisPT000319,,###,#
davisBC016482,5.0,KIKD,davisDC000039,davisPT000372,,###,#
davisBC016483,5.0,KIKD,davisDC000039,davisPT000079,,###,#
davisBC016484,5.0,KIKD,davisDC000039,davisPT000242,,###,#
davisBC016485,5.0,KIKD,davisDC000039,davisPT000260,,###,#
davisBC016486,5.0,KIKD,davisDC000039,davisPT000207,,###,#
davisBC016487,9.920818754,KIKD,davisDC000039,davisPT000299,,###,#
davisBC016488,5.0,KIKD,davisDC000039,davisPT000255,,###,#
davisBC016489,5.0,KIKD,davisDC000039,davisPT000085,,###,#
davisBC016490,9.602059991,KIKD,davisDC000039,davisPT000235,,###,#
davisBC016491,5.0,KIKD,davisDC000039,davisPT000034,,###,#
davisBC016492,5.0,KIKD,davisDC000039,davisPT000370,,###,#
davisBC016493,5.0,KIKD,davisDC000039,davisPT000261,,###,#
davisBC016494,5.0,KIKD,davisDC000039,davisPT000302,,###,#
davisBC016495,5.0,KIKD,davisDC000039,davisPT000194,,###,#
davisBC016496,5.0,KIKD,davisDC000039,davisPT000245,,###,#
davisBC016497,6.327902142,KIKD,davisDC000039,davisPT000146,,###,#
davisBC016498,5.0,KIKD,davisDC000039,davisPT000053,,###,#
davisBC016499,9.638272164,KIKD,davisDC000039,davisPT000360,,###,#
davisBC016500,5.657577319,KIKD,davisDC000039,davisPT000399,,###,#
davisBC016501,5.0,KIKD,davisDC000039,davisPT000292,,###,#
davisBC016502,5.0,KIKD,davisDC000039,davisPT000087,,###,#
davisBC016503,5.0,KIKD,davisDC000039,davisPT000269,,###,#
davisBC016504,5.0,KIKD,davisDC000039,davisPT000333,,###,#
davisBC016505,5.0,KIKD,davisDC000039,davisPT000177,,###,#
davisBC016506,5.0,KIKD,davisDC000039,davisPT000003,,###,#
davisBC016507,5.0,KIKD,davisDC000039,davisPT000332,,###,#
davisBC016508,5.0,KIKD,davisDC000039,davisPT000147,,###,#
davisBC016509,5.0,KIKD,davisDC000039,davisPT000206,,###,#
davisBC016510,5.0,KIKD,davisDC000039,davisPT000262,,###,#
davisBC016511,5.0,KIKD,davisDC000039,davisPT000386,,###,#
davisBC016512,5.0,KIKD,davisDC000039,davisPT000009,,###,#
